time,latitude,longitude,kd
2024-03-01,20.25,90.0,0.037083
2024-03-01,21.0,87.25,0.05350796
2024-03-01,21.0,90.25,0.0615
2024-03-01,21.5,88.0,0.061026797
2024-03-01,20.5,87.5,0.06557919
2024-03-01,20.75,90.75,0.048711285
2024-04-01,20.75,90.5,0.04382129
2024-04-01,21.25,89.0,0.06340912
2024-04-01,20.5,90.25,0.05142875
2024-04-01,20.75,88.5,0.07873075
2024-04-01,20.0,87.25,0.08319709
2024-04-01,21.75,90.5,0.22532973
2024-04-01,20.75,90.0,0.05730139
2024-04-01,20.75,87.5,0.1499416
2024-04-01,20.75,89.25,0.064148754
2024-04-01,22.25,90.75,0.25457945
2024-04-01,21.25,88.0,0.05358743
2024-04-01,21.25,87.0,0.04928902
2024-04-01,21.0,91.0,0.046558816
2024-04-01,20.75,87.75,0.114966914
2024-04-01,20.75,87.25,0.187808
2024-04-01,20.75,89.0,0.069404826
2024-04-01,21.25,87.75,0.056685373
2024-04-01,21.25,88.25,0.04697274
2024-04-01,20.75,89.5,0.058454443
2024-04-01,20.75,90.75,0.0415114
2024-04-01,20.75,87.0,0.11210804
2024-04-01,20.5,90.5,0.04648254
2024-04-01,20.0,87.5,0.06252929
2024-04-01,20.75,88.0,0.09601323
2024-04-01,22.0,90.75,0.25019282
2024-04-01,20.5,91.0,0.041481756
2024-04-01,21.0,90.25,0.059409495
2024-04-01,20.75,88.75,0.073395446
2024-04-01,21.25,88.5,0.04873772
2024-04-01,21.0,90.0,0.061076734
2024-04-01,20.75,89.75,0.055073544
2024-04-01,20.5,90.75,0.04363388
2024-04-01,21.0,90.75,0.050284665
2024-04-01,21.25,88.75,0.0655161
2024-04-01,20.75,88.25,0.086148575
2024-04-01,21.25,87.5,0.053616237
2024-04-01,21.25,87.25,0.05814761
2024-04-01,21.75,90.25,0.17563824
2024-04-01,20.75,90.25,0.050317787
2024-04-01,21.0,90.5,0.05225333
2024-04-01,20.0,87.75,0.05982366
2024-04-01,22.5,90.75,0.13395272
2024-04-01,20.25,88.5,0.058262672
2024-04-01,21.5,89.0,0.06309234
2024-04-01,20.25,88.75,0.05665774
2024-04-01,21.0,89.25,0.058751747
2024-04-01,20.25,89.0,0.05517533
2024-04-01,21.5,88.75,0.06279831
2024-04-01,20.25,89.25,0.05472266
2024-04-01,21.0,87.75,0.07587473
2024-04-01,21.5,88.5,0.04846478
2024-04-01,20.25,89.5,0.0549695
2024-04-01,20.75,91.0,0.041749835
2024-04-01,20.25,89.75,0.055159662
2024-04-01,21.5,88.25,0.055724356
2024-04-01,21.5,89.25,0.053974092
2024-04-01,20.25,90.0,0.0575475
2024-04-01,20.0,88.25,0.05754329
2024-04-01,20.25,90.25,0.050034694
2024-04-01,21.0,87.5,0.08931098
2024-04-01,21.5,87.75,0.050718267
2024-04-01,20.25,90.5,0.04539706
2024-04-01,20.25,90.75,0.04017708
2024-04-01,21.5,87.5,0.04580446
2024-04-01,21.75,90.75,0.23481537
2024-04-01,20.25,91.0,0.039442103
2024-04-01,21.0,89.5,0.054069817
2024-04-01,21.5,87.25,0.048451964
2024-04-01,20.5,87.0,0.17249471
2024-04-01,20.5,87.25,0.20985265
2024-04-01,21.25,91.0,0.057730548
2024-04-01,21.5,88.0,0.052248936
2024-04-01,20.25,88.25,0.06085177
2024-04-01,20.0,88.5,0.0572265
2024-04-01,20.25,88.0,0.06695692
2024-04-01,20.0,89.0,0.055922862
2024-04-01,21.75,88.0,0.05974716
2024-04-01,20.0,89.25,0.054537423
2024-04-01,21.0,88.75,0.080722645
2024-04-01,20.0,89.5,0.053942002
2024-04-01,21.75,87.75,0.068245225
2024-04-01,20.0,89.75,0.05365075
2024-04-01,21.0,88.5,0.09147717
2024-04-01,21.5,91.0,0.1741009
2024-04-01,20.0,90.0,0.053812478
2024-04-01,20.0,88.75,0.057365965
2024-04-01,20.0,90.25,0.046684816
2024-04-01,21.5,90.75,0.1782704
2024-04-01,20.0,90.5,0.038950942
2024-04-01,21.5,90.5,0.23682858
2024-04-01,20.0,90.75,0.037119143
2024-04-01,20.0,91.0,0.03692888
2024-04-01,21.5,89.5,0.062400084
2024-04-01,21.0,88.0,0.096181184
2024-04-01,20.25,87.75,0.077764355
2024-04-01,20.0,87.0,0.1382351
2024-04-01,21.5,89.75,0.059394054
2024-04-01,20.25,87.5,0.094195925
2024-04-01,21.75,90.0,0.05981975
2024-04-01,21.0,89.0,0.06867943
2024-04-01,21.5,90.0,0.05265481
2024-04-01,21.75,91.0,0.24436328
2024-04-01,20.25,87.0,0.20319858
2024-04-01,21.75,89.5,0.057877135
2024-04-01,21.5,90.25,0.07106705
2024-04-01,21.0,88.25,0.09959497
2024-04-01,20.25,87.25,0.15682416
2024-04-01,20.5,87.5,0.16111855
2024-04-01,21.75,89.75,0.060325723
2024-04-01,21.0,87.0,0.09734431
2024-04-01,20.5,89.25,0.05793299
2024-04-01,21.25,90.25,0.068186544
2024-04-01,22.0,90.5,0.20354962
2024-04-01,22.0,91.0,0.26309577
2024-04-01,20.5,90.0,0.057484377
2024-04-01,20.5,88.75,0.056383267
2024-04-01,20.5,89.75,0.05557577
2024-04-01,20.5,87.75,0.09930439
2024-04-01,20.5,89.0,0.057297673
2024-04-01,20.0,88.0,0.058607288
2024-04-01,20.5,89.5,0.05731589
2024-04-01,20.5,88.5,0.058217112
2024-04-01,21.25,90.0,0.06833133
2024-04-01,21.25,90.5,0.07792013
2024-04-01,22.5,91.0,0.14396293
2024-04-01,21.0,87.25,0.10402477
2024-04-01,21.25,89.25,0.061625022
2024-04-01,21.25,89.75,0.05857237
2024-04-01,20.5,88.25,0.062496584
2024-04-01,21.25,90.75,0.06745332
2024-04-01,21.0,89.75,0.054796733
2024-04-01,21.25,89.5,0.059345532
2024-04-01,20.5,88.0,0.07259113
2024-04-01,22.25,91.0,0.2560911
2024-05-01,22.25,90.75,0.3616798
2024-05-01,20.5,89.25,0.06270563
2024-05-01,21.25,88.75,0.06650945
2024-05-01,21.75,89.5,0.06552036
2024-05-01,21.25,89.75,0.0647805
2024-05-01,21.5,90.25,0.17308187
2024-05-01,21.5,90.0,0.08453668
2024-05-01,20.25,87.0,0.13384007
2024-05-01,21.75,91.0,0.34029952
2024-05-01,20.25,87.25,0.10271657
2024-05-01,21.25,90.0,0.07301122
2024-05-01,20.0,88.5,0.058165792
2024-05-01,20.5,90.75,0.05804779
2024-05-01,21.5,89.5,0.06341985
2024-05-01,20.75,88.75,0.07248465
2024-05-01,21.0,88.0,0.09422112
2024-05-01,21.25,87.0,0.06356655
2024-05-01,20.25,87.75,0.06467704
2024-05-01,20.5,89.0,0.067172505
2024-05-01,21.0,89.0,0.065301925
2024-05-01,20.25,87.5,0.0741944
2024-05-01,21.5,89.75,0.06758746
2024-05-01,21.0,87.0,0.107965425
2024-05-01,20.75,89.0,0.06738743
2024-05-01,21.75,90.0,0.104508005
2024-05-01,20.75,89.25,0.059932597
2024-05-01,21.0,88.25,0.08515503
2024-05-01,20.0,91.0,0.049152985
2024-05-01,21.0,90.75,0.06284698
2024-05-01,20.0,87.75,0.058319267
2024-05-01,21.0,88.5,0.07897636
2024-05-01,20.0,89.5,0.051912874
2024-05-01,20.5,90.0,0.056700144
2024-05-01,21.75,87.75,0.08367392
2024-05-01,20.0,87.25,0.06581564
2024-05-01,20.0,89.75,0.049805675
2024-05-01,21.0,88.75,0.07166992
2024-05-01,20.0,89.25,0.0546664
2024-05-01,20.75,91.0,0.05265426
2024-05-01,20.75,90.0,0.054005194
2024-05-01,21.75,88.0,0.07229212
2024-05-01,22.0,90.75,0.36221346
2024-05-01,20.0,89.0,0.05654823
2024-05-01,20.5,90.25,0.05610556
2024-05-01,21.25,89.0,0.0668016
2024-05-01,21.75,90.5,0.33146557
2024-05-01,20.75,89.75,0.052817527
2024-05-01,21.5,91.0,0.22828868
2024-05-01,20.5,89.5,0.058975913
2024-05-01,22.5,91.0,0.18640392
2024-05-01,21.0,91.0,0.057264194
2024-05-01,20.0,90.75,0.04811552
2024-05-01,20.5,90.5,0.056989357
2024-05-01,22.0,91.0,0.3743976
2024-05-01,21.5,90.5,0.3063882
2024-05-01,21.25,89.25,0.06463132
2024-05-01,20.0,90.5,0.047524363
2024-05-01,21.25,89.5,0.06425744
2024-05-01,21.5,90.75,0.23370121
2024-05-01,20.0,90.25,0.04685987
2024-05-01,20.75,90.25,0.0566692
2024-05-01,20.0,88.75,0.05802952
2024-05-01,20.0,90.0,0.046673365
2024-05-01,20.5,89.75,0.057469245
2024-05-01,20.75,89.5,0.053473137
2024-05-01,20.25,88.0,0.06038924
2024-05-01,22.5,90.75,0.17539413
2024-05-01,20.0,87.0,0.09800364
2024-05-01,20.25,90.5,0.052367542
2024-05-01,21.75,90.25,0.28271824
2024-05-01,20.0,87.5,0.058881998
2024-05-01,21.5,87.75,0.07086898
2024-05-01,21.0,87.5,0.10922957
2024-05-01,20.25,90.25,0.051501006
2024-05-01,20.75,87.75,0.09781342
2024-05-01,20.5,88.0,0.07491032
2024-05-01,21.25,90.5,0.1023487
2024-05-01,21.25,87.75,0.07372076
2024-05-01,21.5,88.0,0.07143704
2024-05-01,20.25,90.0,0.05316607
2024-05-01,21.0,89.75,0.05731189
2024-05-01,20.0,88.25,0.057505928
2024-05-01,21.75,90.75,0.34157068
2024-05-01,20.25,90.75,0.05316989
2024-05-01,21.5,87.5,0.05821652
2024-05-01,20.75,87.5,0.11358875
2024-05-01,20.0,88.0,0.05782306
2024-05-01,20.5,87.5,0.103090875
2024-05-01,21.25,90.75,0.075353816
2024-05-01,21.0,90.5,0.06521414
2024-05-01,22.25,91.0,0.35960343
2024-05-01,20.75,87.25,0.13604102
2024-05-01,20.5,87.25,0.12922236
2024-05-01,21.25,88.25,0.06524452
2024-05-01,21.5,88.25,0.06735105
2024-05-01,21.25,91.0,0.067184746
2024-05-01,21.25,88.0,0.07076809
2024-05-01,20.5,87.0,0.13083284
2024-05-01,20.75,90.75,0.05740328
2024-05-01,21.5,87.25,0.06625991
2024-05-01,20.75,87.0,0.114985324
2024-05-01,20.25,91.0,0.05340027
2024-05-01,20.5,87.75,0.08434602
2024-05-01,21.0,89.5,0.05762855
2024-05-01,20.25,89.75,0.05656112
2024-05-01,21.0,87.25,0.11496349
2024-05-01,21.25,87.5,0.07941993
2024-05-01,20.5,88.75,0.06903815
2024-05-01,21.25,88.5,0.063673824
2024-05-01,20.25,89.0,0.06138079
2024-05-01,21.0,87.75,0.10540223
2024-05-01,21.5,89.0,0.067142375
2024-05-01,20.5,88.25,0.071033
2024-05-01,20.75,90.5,0.059415072
2024-05-01,20.75,88.25,0.08123187
2024-05-01,21.5,88.75,0.06691485
2024-05-01,20.5,88.5,0.06979659
2024-05-01,20.25,88.5,0.062049
2024-05-01,21.0,89.25,0.06036906
2024-05-01,21.0,90.0,0.062283784
2024-05-01,20.25,89.25,0.05967228
2024-05-01,21.25,90.25,0.07488623
2024-05-01,21.25,87.25,0.087614685
2024-05-01,20.75,88.0,0.08590013
2024-05-01,21.75,89.75,0.08585229
2024-05-01,20.25,88.25,0.06027098
2024-05-01,21.5,89.25,0.062449165
2024-05-01,20.25,89.5,0.05874756
2024-05-01,20.75,88.5,0.07642485
2024-05-01,20.25,88.75,0.06223211
2024-05-01,21.0,90.25,0.065900266
2024-05-01,22.0,90.5,0.29723397
2024-05-01,21.5,88.5,0.057984345
2024-05-01,20.5,91.0,0.054425117
2024-06-01,21.0,89.5,0.061124835
2024-06-01,21.0,87.25,0.07486449
2024-06-01,21.0,88.0,0.056080543
2024-06-01,21.0,88.5,0.05672585
2024-06-01,21.0,89.25,0.05894759
2024-06-01,21.0,87.75,0.057155013
2024-06-01,21.0,87.0,0.086993314
2024-06-01,22.0,91.0,0.47804
2024-06-01,20.75,91.0,0.038463887
2024-06-01,21.0,90.25,0.06429536
2024-06-01,20.75,90.75,0.044998515
2024-06-01,20.75,90.25,0.04995409
2024-06-01,21.0,88.75,0.05727325
2024-06-01,21.0,87.5,0.06470544
2024-06-01,21.0,89.75,0.060931206
2024-06-01,20.75,90.5,0.050569084
2024-06-01,21.0,90.0,0.07075046
2024-06-01,20.0,87.0,0.07945404
2024-06-01,22.0,90.75,0.4770886
2024-06-01,21.0,89.0,0.058155995
2024-06-01,21.0,88.25,0.055716768
2024-06-01,20.5,88.75,0.049742542
2024-06-01,20.5,87.25,0.10432419
2024-06-01,22.5,91.0,0.26781425
2024-06-01,20.25,89.0,0.047483213
2024-06-01,20.25,89.25,0.047301807
2024-06-01,21.5,88.5,0.084130436
2024-06-01,20.25,89.5,0.046441786
2024-06-01,21.5,88.25,0.08758091
2024-06-01,21.75,89.75,0.11308079
2024-06-01,20.25,89.75,0.045383725
2024-06-01,20.0,88.25,0.0459092
2024-06-01,20.25,90.0,0.04343825
2024-06-01,21.5,88.0,0.084053196
2024-06-01,20.25,90.25,0.04087304
2024-06-01,21.5,87.75,0.08045644
2024-06-01,20.25,90.5,0.040480264
2024-06-01,21.5,88.75,0.067882925
2024-06-01,21.5,87.5,0.077383764
2024-06-01,20.25,91.0,0.038862444
2024-06-01,21.5,87.25,0.099797174
2024-06-01,20.5,87.0,0.11039399
2024-06-01,21.25,91.0,0.09108639
2024-06-01,21.0,90.5,0.071311906
2024-06-01,22.25,91.0,0.4373929
2024-06-01,20.5,87.5,0.08223291
2024-06-01,21.25,90.75,0.09513084
2024-06-01,20.0,88.0,0.045965824
2024-06-01,20.5,88.0,0.06065541
2024-06-01,21.25,90.5,0.12490622
2024-06-01,20.5,88.25,0.054890692
2024-06-01,21.25,90.25,0.13382211
2024-06-01,20.5,88.5,0.051248662
2024-06-01,20.25,90.75,0.039767828
2024-06-01,21.25,90.0,0.13674757
2024-06-01,20.25,88.75,0.04804403
2024-06-01,20.25,88.5,0.04863514
2024-06-01,20.0,89.0,0.047208592
2024-06-01,21.75,88.0,0.10318758
2024-06-01,20.0,89.25,0.047027823
2024-06-01,21.75,87.75,0.13006935
2024-06-01,20.0,89.5,0.046685155
2024-06-01,20.0,89.75,0.045486365
2024-06-01,21.5,91.0,0.38431498
2024-06-01,20.0,88.75,0.04767876
2024-06-01,20.0,90.0,0.043571126
2024-06-01,20.0,90.25,0.04145261
2024-06-01,21.5,90.75,0.37955603
2024-06-01,20.0,90.5,0.039921023
2024-06-01,21.5,90.5,0.4669612
2024-06-01,20.0,90.75,0.040635467
2024-06-01,21.5,89.0,0.062105764
2024-06-01,21.5,90.25,0.32293642
2024-06-01,20.25,87.0,0.10651551
2024-06-01,21.5,90.0,0.120020226
2024-06-01,21.75,89.5,0.08235619
2024-06-01,20.25,87.25,0.08808107
2024-06-01,21.5,89.75,0.07577694
2024-06-01,20.25,87.5,0.06666138
2024-06-01,21.75,91.0,0.47246066
2024-06-01,20.0,88.5,0.046625614
2024-06-01,20.25,87.75,0.058852635
2024-06-01,21.5,89.5,0.061900567
2024-06-01,22.5,90.75,0.21692944
2024-06-01,20.25,88.0,0.052236192
2024-06-01,21.5,89.25,0.06482956
2024-06-01,20.25,88.25,0.049204208
2024-06-01,20.0,91.0,0.04105707
2024-06-01,20.5,89.0,0.04896361
2024-06-01,20.5,87.75,0.069350086
2024-06-01,22.0,90.5,0.42942223
2024-06-01,20.75,89.25,0.04983082
2024-06-01,21.25,87.75,0.057649408
2024-06-01,20.5,90.75,0.03869935
2024-06-01,21.25,87.0,0.048357386
2024-06-01,21.25,88.5,0.061147794
2024-06-01,20.5,91.0,0.036973458
2024-06-01,20.75,89.0,0.05264349
2024-06-01,20.75,88.75,0.053058963
2024-06-01,21.25,87.25,0.052801922
2024-06-01,22.25,90.75,0.43177566
2024-06-01,20.5,90.5,0.04261016
2024-06-01,20.75,87.0,0.11054417
2024-06-01,21.75,90.25,0.42992294
2024-06-01,20.75,87.25,0.10242499
2024-06-01,21.75,90.0,0.18638489
2024-06-01,20.75,88.5,0.05562698
2024-06-01,21.25,88.0,0.061063312
2024-06-01,20.75,87.5,0.07894184
2024-06-01,20.75,88.25,0.055673204
2024-06-01,20.0,87.5,0.05124149
2024-06-01,20.75,87.75,0.06255185
2024-06-01,21.25,87.5,0.052219946
2024-06-01,21.25,88.25,0.06142974
2024-06-01,21.25,89.0,0.056856766
2024-06-01,21.25,88.75,0.05767433
2024-06-01,20.5,90.25,0.041934095
2024-06-01,20.75,90.0,0.049286127
2024-06-01,21.75,90.75,0.47280434
2024-06-01,20.75,89.75,0.048546083
2024-06-01,20.5,89.25,0.04723028
2024-06-01,21.25,89.75,0.09636526
2024-06-01,20.5,89.5,0.044618808
2024-06-01,20.0,87.25,0.056289244
2024-06-01,21.0,90.75,0.05995103
2024-06-01,21.25,89.5,0.070395894
2024-06-01,20.5,89.75,0.04474304
2024-06-01,20.0,87.75,0.049609717
2024-06-01,20.75,88.0,0.05691252
2024-06-01,20.75,89.5,0.047619104
2024-06-01,21.75,90.5,0.47214404
2024-06-01,21.0,91.0,0.046445765
2024-06-01,21.25,89.25,0.060411286
2024-06-01,20.5,90.0,0.04347231
2024-07-01,21.75,90.5,0.47804
2024-07-01,21.25,87.5,0.056728486
2024-07-01,21.0,91.0,0.044165548
2024-07-01,21.75,88.0,0.13574609
2024-07-01,21.5,90.5,0.47804
2024-07-01,21.5,89.75,0.15151624
2024-07-01,21.0,90.25,0.084795676
2024-07-01,21.5,90.75,0.47508648
2024-07-01,21.25,87.0,0.053427197
2024-07-01,21.75,87.75,0.19813688
2024-07-01,21.25,87.25,0.05414377
2024-07-01,21.5,90.25,0.4283367
2024-07-01,21.0,90.75,0.04663399
2024-07-01,21.0,88.75,0.090953805
2024-07-01,21.5,90.0,0.22414811
2024-07-01,21.75,89.5,0.22581287
2024-07-01,21.5,91.0,0.4601957
2024-07-01,21.75,90.25,0.46300322
2024-07-01,21.5,89.5,0.11775343
2024-07-01,21.75,89.75,0.2596254
2024-07-01,21.5,87.25,0.08963421
2024-07-01,21.25,89.25,0.11063329
2024-07-01,21.25,91.0,0.12962686
2024-07-01,21.0,89.5,0.09840511
2024-07-01,21.0,89.75,0.1031815
2024-07-01,21.25,89.0,0.092183456
2024-07-01,21.25,90.75,0.14286739
2024-07-01,22.0,90.5,0.45388797
2024-07-01,21.25,90.5,0.19496837
2024-07-01,21.25,90.25,0.24010183
2024-07-01,21.75,90.0,0.32590643
2024-07-01,21.25,89.75,0.16145153
2024-07-01,21.25,90.0,0.21628343
2024-07-01,21.25,89.5,0.12995978
2024-07-01,21.0,89.0,0.0935153
2024-07-01,21.5,87.5,0.118865505
2024-07-01,21.25,88.75,0.0866267
2024-07-01,21.25,87.75,0.08185035
2024-07-01,21.75,91.0,0.47804
2024-07-01,21.5,89.25,0.09667576
2024-07-01,21.25,88.0,0.09784414
2024-07-01,21.5,89.0,0.0795081
2024-07-01,21.5,88.75,0.08445776
2024-07-01,21.5,87.75,0.14393276
2024-07-01,21.5,88.5,0.10657814
2024-07-01,22.0,90.75,0.47804
2024-07-01,21.5,88.25,0.12746912
2024-07-01,21.0,90.0,0.0982587
2024-07-01,21.0,89.25,0.09867742
2024-07-01,21.25,88.5,0.0975414
2024-07-01,21.5,88.0,0.13805096
2024-07-01,21.25,88.25,0.09932486
2024-07-01,21.0,90.5,0.057773743
2024-07-01,21.75,90.75,0.47804
2024-07-01,20.25,89.75,0.052328296
2024-07-01,20.5,90.0,0.049144644
2024-07-01,20.25,90.0,0.04999928
2024-07-01,20.75,87.5,0.05991205
2024-07-01,20.0,91.0,0.042209562
2024-07-01,20.75,89.75,0.0651694
2024-07-01,21.0,87.0,0.11340537
2024-07-01,20.5,89.75,0.05332243
2024-07-01,20.25,90.25,0.047221858
2024-07-01,20.25,88.75,0.068199925
2024-07-01,21.0,87.25,0.067375176
2024-07-01,20.75,87.75,0.055186745
2024-07-01,20.5,89.5,0.05527353
2024-07-01,22.5,91.0,0.30420652
2024-07-01,20.0,88.25,0.06803813
2024-07-01,20.25,87.5,0.05445631
2024-07-01,20.5,91.0,0.039919026
2024-07-01,20.5,89.25,0.065490805
2024-07-01,20.0,90.75,0.0449133
2024-07-01,20.0,89.75,0.053502128
2024-07-01,20.0,89.0,0.060731415
2024-07-01,21.0,87.5,0.052746743
2024-07-01,20.75,90.0,0.052355003
2024-07-01,20.0,87.25,0.055391464
2024-07-01,22.25,90.75,0.45164418
2024-07-01,20.0,88.0,0.05940845
2024-07-01,20.75,90.25,0.046661336
2024-07-01,20.25,89.25,0.060308643
2024-07-01,22.0,91.0,0.47804
2024-07-01,20.75,90.5,0.039638676
2024-07-01,20.5,90.75,0.04054097
2024-07-01,20.75,87.0,0.13544409
2024-07-01,20.25,89.5,0.055677317
2024-07-01,20.75,90.75,0.037892036
2024-07-01,20.25,89.0,0.06891799
2024-07-01,20.0,89.25,0.058464166
2024-07-01,20.5,90.5,0.04172231
2024-07-01,20.25,87.0,0.09343721
2024-07-01,20.0,89.5,0.0563737
2024-07-01,20.5,90.25,0.04433115
2024-07-01,20.0,87.5,0.055228814
2024-07-01,20.75,87.25,0.08369237
2024-07-01,20.25,88.0,0.05747248
2024-07-01,20.75,91.0,0.03690072
2024-07-01,20.75,88.0,0.058967154
2024-07-01,20.25,87.25,0.06928972
2024-07-01,20.0,88.75,0.06728735
2024-07-01,20.5,87.75,0.055238474
2024-07-01,20.0,90.25,0.049920782
2024-07-01,20.0,87.75,0.05588815
2024-07-01,20.5,87.5,0.06333068
2024-07-01,20.5,88.25,0.059983358
2024-07-01,20.25,90.5,0.04421917
2024-07-01,21.0,88.0,0.07653194
2024-07-01,20.25,91.0,0.03958449
2024-07-01,20.5,88.0,0.0567884
2024-07-01,20.75,88.5,0.070114546
2024-07-01,20.75,88.75,0.074032605
2024-07-01,21.0,88.25,0.081950516
2024-07-01,20.75,89.25,0.070319735
2024-07-01,20.25,88.25,0.061402004
2024-07-01,20.25,87.75,0.05507516
2024-07-01,21.0,88.5,0.087711826
2024-07-01,20.0,87.0,0.07137351
2024-07-01,20.25,90.75,0.040978402
2024-07-01,20.5,89.0,0.06610798
2024-07-01,22.25,91.0,0.45374873
2024-07-01,20.0,90.0,0.051551983
2024-07-01,20.75,89.5,0.06628049
2024-07-01,22.5,90.75,0.2629938
2024-07-01,20.5,88.75,0.064439856
2024-07-01,20.25,88.5,0.06496185
2024-07-01,20.75,88.25,0.06395424
2024-07-01,20.0,90.5,0.046583872
2024-07-01,21.0,87.75,0.056208238
2024-07-01,20.5,87.25,0.08361384
2024-07-01,20.75,89.0,0.072603695
2024-07-01,20.5,88.5,0.062755525
2024-07-01,20.0,88.5,0.07043501
2024-07-01,20.5,87.0,0.108148605
2024-08-01,20.75,87.0,0.17873466
2024-08-01,22.5,91.0,0.31222245
2024-08-01,20.25,88.0,0.052542645
2024-08-01,20.25,89.0,0.0588178
2024-08-01,21.5,89.25,0.08537989
2024-08-01,21.25,88.25,0.1346218
2024-08-01,20.75,88.75,0.08696089
2024-08-01,20.75,88.0,0.059717625
2024-08-01,21.75,90.0,0.29798758
2024-08-01,21.5,89.0,0.09932619
2024-08-01,21.75,91.0,0.47804
2024-08-01,21.25,87.5,0.06817268
2024-08-01,20.0,87.75,0.055924546
2024-08-01,21.25,87.75,0.11947615
2024-08-01,20.25,88.75,0.05651959
2024-08-01,21.25,87.25,0.0626537
2024-08-01,20.75,87.5,0.071354724
2024-08-01,20.25,88.25,0.05527202
2024-08-01,20.0,89.25,0.05646564
2024-08-01,21.25,88.0,0.14733441
2024-08-01,21.5,88.75,0.12121698
2024-08-01,20.75,87.25,0.12502651
2024-08-01,20.75,88.5,0.08520056
2024-08-01,20.75,88.25,0.07232147
2024-08-01,20.75,87.75,0.052238557
2024-08-01,20.25,88.5,0.05561462
2024-08-01,21.5,88.5,0.11960231
2024-08-01,21.25,89.75,0.13059527
2024-08-01,20.5,89.0,0.06233197
2024-08-01,20.25,90.5,0.047206447
2024-08-01,20.5,88.75,0.062497474
2024-08-01,21.25,90.0,0.16880108
2024-08-01,21.5,87.5,0.16084799
2024-08-01,20.0,88.75,0.053356253
2024-08-01,20.5,88.5,0.063044846
2024-08-01,20.25,90.75,0.046206333
2024-08-01,21.25,90.25,0.23522678
2024-08-01,20.0,88.5,0.052920464
2024-08-01,20.5,88.25,0.059039634
2024-08-01,20.5,88.0,0.053006504
2024-08-01,21.25,90.5,0.29963017
2024-08-01,21.5,87.25,0.08614568
2024-08-01,20.25,91.0,0.046299145
2024-08-01,20.5,87.75,0.058590822
2024-08-01,22.25,91.0,0.45333245
2024-08-01,20.5,87.0,0.1478401
2024-08-01,20.5,87.5,0.08918015
2024-08-01,21.25,90.75,0.21514057
2024-08-01,21.75,89.5,0.27165902
2024-08-01,20.5,87.25,0.12992495
2024-08-01,20.0,88.25,0.05311681
2024-08-01,20.5,91.0,0.050291657
2024-08-01,20.5,89.25,0.060507216
2024-08-01,20.5,89.5,0.05384245
2024-08-01,21.25,88.5,0.12069407
2024-08-01,20.25,89.25,0.059584875
2024-08-01,20.0,88.0,0.05196419
2024-08-01,20.5,90.75,0.05505567
2024-08-01,22.25,90.75,0.44813094
2024-08-01,20.5,90.5,0.056918386
2024-08-01,21.25,88.75,0.12213198
2024-08-01,20.25,89.5,0.057314873
2024-08-01,21.5,88.25,0.18062861
2024-08-01,20.5,90.25,0.058041565
2024-08-01,20.0,89.0,0.052519117
2024-08-01,21.25,89.0,0.11217817
2024-08-01,20.25,89.75,0.057792738
2024-08-01,21.75,88.0,0.17684762
2024-08-01,20.5,90.0,0.053713784
2024-08-01,21.25,89.25,0.10298673
2024-08-01,21.5,88.0,0.21139072
2024-08-01,20.25,90.0,0.05701332
2024-08-01,22.0,90.5,0.4609694
2024-08-01,20.5,89.75,0.054425046
2024-08-01,21.25,89.5,0.11312863
2024-08-01,20.25,90.25,0.054025758
2024-08-01,21.75,89.75,0.29908976
2024-08-01,21.5,87.75,0.20554654
2024-08-01,21.75,87.75,0.28686333
2024-08-01,21.25,91.0,0.17582028
2024-08-01,21.25,87.0,0.06917337
2024-08-01,21.0,89.0,0.1264044
2024-08-01,21.0,87.5,0.056457397
2024-08-01,21.5,91.0,0.47508645
2024-08-01,20.75,90.5,0.08497114
2024-08-01,20.0,90.25,0.05574958
2024-08-01,20.25,87.5,0.07824267
2024-08-01,22.5,90.75,0.25669244
2024-08-01,20.25,87.0,0.13775972
2024-08-01,21.5,90.25,0.39943913
2024-08-01,21.0,90.25,0.13887052
2024-08-01,21.0,90.75,0.10807881
2024-08-01,21.0,87.75,0.06495213
2024-08-01,20.0,90.5,0.04922193
2024-08-01,21.5,90.0,0.20331697
2024-08-01,21.5,89.75,0.15984255
2024-08-01,21.0,89.25,0.12561937
2024-08-01,20.0,87.25,0.08335748
2024-08-01,20.0,89.5,0.05886169
2024-08-01,20.0,90.75,0.045954634
2024-08-01,20.0,87.5,0.06714709
2024-08-01,21.75,90.75,0.47804
2024-08-01,21.5,90.5,0.47804
2024-08-01,20.75,90.0,0.07128497
2024-08-01,21.0,90.5,0.14172246
2024-08-01,21.0,89.5,0.11804658
2024-08-01,20.75,90.25,0.088949025
2024-08-01,22.0,91.0,0.47804
2024-08-01,20.25,87.25,0.111389525
2024-08-01,20.75,89.75,0.07237753
2024-08-01,21.0,88.0,0.11215905
2024-08-01,21.0,87.0,0.15706708
2024-08-01,21.0,87.25,0.08879656
2024-08-01,21.0,88.75,0.12726435
2024-08-01,20.0,90.0,0.058862075
2024-08-01,21.75,90.25,0.46189484
2024-08-01,20.75,89.5,0.075996816
2024-08-01,20.0,87.0,0.10940667
2024-08-01,20.75,89.25,0.08425679
2024-08-01,20.25,87.75,0.05754761
2024-08-01,21.75,90.5,0.47804
2024-08-01,20.0,89.75,0.05843361
2024-08-01,21.0,88.5,0.12703995
2024-08-01,21.5,89.5,0.117581084
