time,latitude,longitude,spco2
2022-04-01,21.25,87.75,38.7338
2022-04-01,21.5,88.0,38.705894
2022-04-01,20.5,89.5,36.756767
2022-04-01,20.0,90.0,38.24196
2022-04-01,20.25,88.0,37.851124
2022-04-01,21.0,87.25,38.63648
2022-04-01,20.75,90.0,36.659416
2022-04-01,21.25,87.25,38.70457
2022-04-01,20.75,87.0,39.17232
2022-04-01,21.75,91.0,38.18273
2022-04-01,20.75,90.25,36.94135
2022-04-01,21.5,91.0,38.9761
2022-04-01,20.0,88.25,36.923733
2022-04-01,21.5,88.25,37.69006
2022-04-01,21.25,87.5,38.693974
2022-04-01,20.5,89.25,36.73086
2022-04-01,21.0,87.5,38.37646
2022-04-01,22.0,90.5,37.79624
2022-04-01,20.5,88.5,36.735294
2022-04-01,20.0,88.0,37.572674
2022-04-01,21.5,87.75,38.6601
2022-04-01,21.0,89.75,36.874744
2022-04-01,20.25,87.75,37.964592
2022-04-01,20.5,88.25,37.483395
2022-04-01,22.0,91.0,32.96139
2022-04-01,21.5,88.5,37.18049
2022-04-01,21.25,88.25,38.816288
2022-04-01,20.0,90.25,38.40664
2022-04-01,21.5,90.75,44.159233
2022-04-01,21.75,90.0,37.462994
2022-04-01,20.5,87.0,39.035027
2022-04-01,21.0,89.5,36.866287
2022-04-01,20.75,87.25,38.968864
2022-04-01,20.0,87.25,38.146217
2022-04-01,20.0,88.75,37.27783
2022-04-01,21.25,88.0,38.80064
2022-04-01,20.25,91.0,38.054085
2022-04-01,20.25,90.5,37.599586
2022-04-01,21.5,90.25,40.391212
2022-04-01,20.0,90.5,38.57164
2022-04-01,20.25,90.75,37.788322
2022-04-01,21.25,90.25,40.035572
2022-04-01,20.5,90.0,36.740005
2022-04-01,21.5,89.75,38.203716
2022-04-01,21.25,89.75,37.596672
2022-04-01,21.0,87.0,38.98061
2022-04-01,20.75,88.0,38.093952
2022-04-01,21.0,90.75,37.344334
2022-04-01,20.75,91.0,37.298763
2022-04-01,20.5,87.5,38.775227
2022-04-01,20.0,88.5,36.98402
2022-04-01,21.75,90.25,38.045925
2022-04-01,20.0,87.0,38.526814
2022-04-01,20.75,90.75,37.110577
2022-04-01,20.75,88.5,37.43588
2022-04-01,20.75,88.75,37.05889
2022-04-01,22.25,90.75,27.37427
2022-04-01,21.5,89.0,37.747383
2022-04-01,20.25,87.0,38.777256
2022-04-01,22.25,91.0,23.6177
2022-04-01,21.5,89.25,37.84723
2022-04-01,21.25,90.75,39.027157
2022-04-01,21.0,90.25,37.08891
2022-04-01,21.0,90.5,37.28357
2022-04-01,21.25,90.0,38.519688
2022-04-01,20.75,88.25,37.68526
2022-04-01,21.5,89.5,38.071392
2022-04-01,20.5,90.5,37.100193
2022-04-01,21.75,90.5,40.094685
2022-04-01,21.0,87.75,38.38721
2022-04-01,21.0,88.75,38.31742
2022-04-01,20.25,89.25,37.096973
2022-04-01,20.5,90.25,36.92199
2022-04-01,21.0,89.0,37.662254
2022-04-01,20.0,90.75,38.64869
2022-04-01,20.0,89.25,37.682964
2022-04-01,21.25,89.5,37.85637
2022-04-01,20.5,87.75,38.627075
2022-04-01,21.25,89.25,38.175964
2022-04-01,20.0,89.75,37.958702
2022-04-01,22.0,90.75,37.070557
2022-04-01,20.25,90.25,37.549065
2022-04-01,21.25,90.5,39.353245
2022-04-01,21.0,88.0,38.476524
2022-04-01,20.0,89.5,37.78406
2022-04-01,21.25,91.0,37.486225
2022-04-01,20.5,88.0,38.18722
2022-04-01,20.75,89.25,36.532383
2022-04-01,20.25,88.5,36.664078
2022-04-01,20.25,89.5,37.211407
2022-04-01,21.75,87.75,38.15206
2022-04-01,21.25,89.0,38.49238
2022-04-01,20.25,89.0,36.995777
2022-04-01,20.5,88.75,36.542744
2022-04-01,21.75,88.0,37.491756
2022-04-01,21.0,88.5,38.516354
2022-04-01,20.0,91.0,38.628468
2022-04-01,20.25,88.75,36.861088
2022-04-01,22.5,90.75,18.641298
2022-04-01,21.0,90.0,36.991783
2022-04-01,20.0,87.75,37.695904
2022-04-01,20.5,90.75,37.384
2022-04-01,20.5,89.0,36.67682
2022-04-01,20.25,87.25,38.62715
2022-04-01,20.0,87.5,37.800724
2022-04-01,20.75,89.0,36.649887
2022-04-01,21.5,90.0,38.090824
2022-04-01,21.5,87.25,38.331524
2022-05-01,22.5,90.75,24.008173
2022-05-01,21.0,90.25,37.962757
2022-05-01,21.0,87.25,41.0098
2022-05-01,21.0,88.0,40.666378
2022-05-01,20.75,91.0,38.980854
2022-05-01,20.0,87.25,39.703636
2022-05-01,20.25,89.25,39.40151
2022-05-01,20.25,89.5,39.259106
2022-05-01,20.25,88.75,39.460175
2022-05-01,21.25,87.25,40.862736
2022-05-01,21.75,89.75,39.330097
2022-05-01,20.75,90.25,38.414173
2022-05-01,20.25,90.5,39.3514
2022-05-01,21.0,88.25,40.674652
2022-05-01,20.25,89.0,39.447575
2022-05-01,21.0,91.0,36.94323
2022-05-01,21.0,87.5,41.04882
2022-05-01,22.0,90.75,30.95394
2022-05-01,20.25,90.25,39.233418
2022-05-01,20.75,90.5,38.52584
2022-05-01,20.25,89.75,39.253796
2022-05-01,20.25,88.5,39.446377
2022-05-01,20.0,88.0,39.550606
2022-05-01,21.0,88.5,40.51257
2022-05-01,20.25,90.0,39.250725
2022-05-01,22.5,91.0,22.7827
2022-05-01,20.25,88.25,39.45106
2022-05-01,21.0,89.75,38.221317
2022-05-01,21.0,89.25,38.834892
2022-05-01,21.0,87.75,40.844807
2022-05-01,21.25,87.0,39.279953
2022-05-01,20.75,90.75,38.603912
2022-05-01,21.0,90.75,37.33189
2022-05-01,21.0,89.0,39.135868
2022-05-01,21.0,87.0,40.321503
2022-05-01,21.0,89.5,38.619717
2022-05-01,20.25,90.75,39.41279
2022-05-01,21.0,88.75,39.985786
2022-05-01,21.0,90.5,37.60904
2022-05-01,20.25,91.0,39.49401
2022-05-01,21.0,90.0,38.316566
2022-05-01,21.75,90.0,38.56995
2022-05-01,21.25,89.5,39.184673
2022-05-01,20.0,89.5,39.4878
2022-05-01,20.5,88.25,39.389374
2022-05-01,21.25,89.75,39.205746
2022-05-01,21.25,91.0,35.621822
2022-05-01,20.0,90.0,39.317265
2022-05-01,20.5,90.5,38.915783
2022-05-01,21.5,89.5,40.619507
2022-05-01,20.5,87.5,40.296444
2022-05-01,21.75,90.5,37.444164
2022-05-01,20.25,87.25,40.079044
2022-05-01,20.75,88.0,39.992428
2022-05-01,20.0,87.0,39.821404
2022-05-01,21.5,87.25,39.706814
2022-05-01,20.5,90.25,38.854244
2022-05-01,21.5,89.75,40.213516
2022-05-01,21.5,88.25,38.59702
2022-05-01,21.25,89.25,39.5414
2022-05-01,20.75,89.25,39.186035
2022-05-01,20.5,91.0,39.20563
2022-05-01,21.25,89.0,39.92796
2022-05-01,20.75,87.0,40.682087
2022-05-01,20.75,89.0,39.203976
2022-05-01,20.5,88.75,39.376156
2022-05-01,20.75,88.75,39.201084
2022-05-01,20.5,88.5,39.319595
2022-05-01,20.5,90.75,39.067875
2022-05-01,21.25,90.75,36.845043
2022-05-01,20.5,87.75,39.836994
2022-05-01,21.25,90.5,37.463367
2022-05-01,20.75,88.25,39.75153
2022-05-01,20.0,89.75,39.358303
2022-05-01,20.0,87.5,39.62887
2022-05-01,20.0,91.0,39.668827
2022-05-01,22.25,90.75,28.136936
2022-05-01,21.75,90.25,38.41922
2022-05-01,20.0,88.5,39.665142
2022-05-01,21.25,90.25,41.053833
2022-05-01,21.5,89.0,39.313885
2022-05-01,21.75,88.0,38.186363
2022-05-01,20.75,88.5,39.431915
2022-05-01,21.5,88.5,37.714855
2022-05-01,20.0,90.75,39.664795
2022-05-01,21.25,90.0,43.3637
2022-05-01,22.25,91.0,23.813274
2022-05-01,21.5,89.25,40.1546
2022-05-01,20.25,87.0,40.201523
2022-05-01,20.0,89.25,39.58974
2022-05-01,21.75,87.75,38.97378
2022-05-01,20.5,88.0,39.603867
2022-05-01,21.5,87.5,39.498425
2022-05-01,20.75,87.75,40.361942
2022-05-01,20.5,87.25,40.44819
2022-05-01,20.5,87.0,40.65636
2022-05-01,20.5,89.75,39.101215
2022-05-01,21.25,88.0,41.015488
2022-05-01,21.5,90.5,40.52556
2022-05-01,20.75,87.25,40.6479
2022-05-01,20.0,90.25,39.36519
2022-05-01,21.25,87.75,41.164066
2022-05-01,22.0,90.5,32.499332
2022-05-01,20.25,88.0,39.421444
2022-05-01,20.0,88.75,39.6815
2022-05-01,20.75,90.0,38.323067
2022-05-01,20.5,89.25,39.246696
2022-05-01,20.0,88.25,39.62397
2022-05-01,21.5,90.75,36.429928
2022-05-01,20.75,87.5,40.76894
2022-05-01,21.5,87.75,39.922867
2022-05-01,20.5,89.5,39.161022
2022-05-01,21.5,91.0,34.67079
2022-05-01,22.0,91.0,28.574398
2022-05-01,20.0,90.5,39.536896
2022-05-01,21.25,87.5,40.89371
2022-05-01,21.5,88.75,38.337364
2022-05-01,21.75,91.0,33.60883
2022-05-01,21.5,88.0,39.822395
2022-05-01,20.5,89.0,39.32788
2022-05-01,20.75,89.5,39.005955
2022-05-01,20.0,89.0,39.661846
2022-05-01,20.5,90.0,38.916164
2022-05-01,20.25,87.5,39.74934
2022-05-01,21.25,88.5,40.66823
2022-05-01,21.75,89.5,39.78855
2022-05-01,21.75,90.75,35.6151
2022-05-01,21.5,90.25,43.067196
2022-05-01,21.5,90.0,40.645924
2022-05-01,21.25,88.25,40.873047
2022-05-01,20.75,89.75,38.71399
2022-05-01,20.0,87.75,39.55799
2022-05-01,20.25,87.75,39.597412
2022-05-01,21.25,88.75,40.237167
2022-06-01,21.5,88.0,37.331676
2022-06-01,21.75,90.0,29.400597
2022-06-01,21.75,87.75,34.51018
2022-06-01,20.5,91.0,37.05555
2022-06-01,21.0,89.25,38.391384
2022-06-01,21.0,87.25,39.482807
2022-06-01,20.75,87.25,39.001003
2022-06-01,20.0,90.25,38.301884
2022-06-01,21.5,88.25,35.274303
2022-06-01,21.0,89.5,38.371986
2022-06-01,20.5,88.5,39.469467
2022-06-01,20.0,90.0,38.530655
2022-06-01,21.75,91.0,24.793009
2022-06-01,20.25,89.25,38.990807
2022-06-01,22.5,90.75,43.51129
2022-06-01,21.5,88.5,33.163242
2022-06-01,20.75,87.0,38.93948
2022-06-01,21.25,87.5,40.177128
2022-06-01,20.5,90.75,36.77151
2022-06-01,21.75,90.75,25.547657
2022-06-01,21.0,88.5,39.476463
2022-06-01,21.5,90.0,33.37452
2022-06-01,20.5,89.0,39.01193
2022-06-01,20.5,90.0,37.616447
2022-06-01,20.0,89.0,39.509037
2022-06-01,20.25,89.75,38.49412
2022-06-01,20.25,90.0,38.180813
2022-06-01,21.0,87.75,40.419086
2022-06-01,21.5,90.25,34.529774
2022-06-01,20.0,87.25,39.590298
2022-06-01,21.5,90.5,29.569937
2022-06-01,20.5,89.5,38.343937
2022-06-01,20.0,88.75,39.5472
2022-06-01,21.0,88.25,39.703876
2022-06-01,21.5,90.75,27.305035
2022-06-01,20.5,89.25,38.826397
2022-06-01,21.5,91.0,26.622267
2022-06-01,20.5,89.75,37.972027
2022-06-01,21.5,88.75,34.193535
2022-06-01,20.0,89.25,39.291527
2022-06-01,21.5,89.75,34.45679
2022-06-01,21.0,87.5,40.233555
2022-06-01,20.25,90.25,37.92286
2022-06-01,20.0,89.75,38.762703
2022-06-01,22.25,91.0,26.270313
2022-06-01,21.0,89.0,38.368076
2022-06-01,21.5,89.0,35.390198
2022-06-01,20.0,87.0,39.5279
2022-06-01,20.0,88.5,39.51094
2022-06-01,21.75,90.5,26.68372
2022-06-01,21.5,89.25,36.357426
2022-06-01,20.0,89.5,39.041233
2022-06-01,20.25,89.5,38.76032
2022-06-01,22.5,91.0,29.752262
2022-06-01,21.75,89.75,31.075274
2022-06-01,20.5,90.5,36.77328
2022-06-01,21.5,89.5,35.328083
2022-06-01,21.0,88.75,38.963116
2022-06-01,20.5,90.25,37.229885
2022-06-01,20.5,88.75,39.19728
2022-06-01,22.0,90.75,21.547434
2022-06-01,20.0,90.5,38.277287
2022-06-01,20.5,88.25,39.86292
2022-06-01,21.25,89.75,37.47068
2022-06-01,20.25,87.75,39.684555
2022-06-01,20.75,89.75,37.810345
2022-06-01,20.25,90.75,37.946182
2022-06-01,20.75,88.75,39.359447
2022-06-01,20.25,87.0,39.448994
2022-06-01,21.0,90.5,35.182484
2022-06-01,21.25,87.0,37.015053
2022-06-01,21.75,88.0,33.46059
2022-06-01,20.75,88.5,39.86661
2022-06-01,20.0,88.0,39.454838
2022-06-01,21.25,90.25,40.787075
2022-06-01,20.0,91.0,38.54399
2022-06-01,20.25,88.75,39.32337
2022-06-01,20.0,87.5,39.5326
2022-06-01,21.25,88.75,37.28251
2022-06-01,21.25,90.0,43.052433
2022-06-01,20.5,87.75,40.339645
2022-06-01,21.25,88.25,39.157486
2022-06-01,20.5,87.5,39.900436
2022-06-01,21.0,91.0,34.72215
2022-06-01,20.75,90.5,36.19
2022-06-01,20.25,87.5,39.63098
2022-06-01,21.25,89.0,36.99252
2022-06-01,20.75,89.25,38.926254
2022-06-01,20.25,88.5,39.504887
2022-06-01,21.25,89.25,37.560463
2022-06-01,21.25,88.5,38.548496
2022-06-01,21.75,89.5,33.27417
2022-06-01,20.25,87.25,39.423862
2022-06-01,20.0,87.75,39.482372
2022-06-01,21.0,88.0,40.102024
2022-06-01,21.25,89.5,37.134033
2022-06-01,20.75,90.75,36.108128
2022-06-01,20.75,89.5,38.399086
2022-06-01,21.0,90.75,34.91135
2022-06-01,20.75,89.0,39.138218
2022-06-01,20.5,87.0,39.470104
2022-06-01,21.25,90.5,32.672337
2022-06-01,20.5,87.25,39.334717
2022-06-01,20.25,89.0,39.187313
2022-06-01,20.75,87.75,40.361595
2022-06-01,21.25,87.25,39.474724
2022-06-01,20.75,90.0,37.53794
2022-06-01,20.5,88.0,40.212456
2022-06-01,20.25,91.0,38.117237
2022-06-01,21.5,87.25,37.008427
2022-06-01,20.75,90.25,36.732124
2022-06-01,21.25,88.0,39.650417
2022-06-01,22.25,90.75,34.6684
2022-06-01,20.25,88.0,39.672894
2022-06-01,21.25,91.0,30.365362
2022-06-01,21.0,90.0,37.813633
2022-06-01,20.0,88.25,39.476673
2022-06-01,21.5,87.5,36.774307
2022-06-01,21.0,87.0,38.05454
2022-06-01,20.75,87.5,39.708508
2022-06-01,20.75,91.0,36.197453
2022-06-01,21.5,87.75,37.62804
2022-06-01,22.0,91.0,22.299437
2022-06-01,21.0,90.25,36.26487
2022-06-01,20.75,88.0,40.47071
2022-06-01,21.25,90.75,31.038334
2022-06-01,20.75,88.25,40.23405
2022-06-01,22.0,90.5,19.86497
2022-06-01,21.0,89.75,37.850624
2022-06-01,21.75,90.25,26.989521
2022-06-01,20.0,90.75,38.27456
2022-06-01,21.25,87.75,40.075375
2022-06-01,20.25,88.25,39.625782
2022-06-01,20.25,90.5,37.85048
2022-07-01,20.5,89.25,35.42679
2022-07-01,20.75,90.0,36.44808
2022-07-01,22.0,91.0,24.223696
2022-07-01,20.5,89.0,36.18163
2022-07-01,20.25,91.0,37.81108
2022-07-01,20.75,89.5,34.077347
2022-07-01,20.25,90.0,37.2531
2022-07-01,20.75,89.75,35.71146
2022-07-01,20.5,89.5,35.460922
2022-07-01,20.5,87.0,31.459612
2022-07-01,20.5,89.75,36.07548
2022-07-01,20.75,90.25,37.018085
2022-07-01,22.5,91.0,65.314125
2022-07-01,20.5,90.5,37.41397
2022-07-01,21.75,90.5,26.195803
2022-07-01,20.75,91.0,36.789696
2022-07-01,20.5,91.0,37.345463
2022-07-01,20.5,88.5,37.205692
2022-07-01,20.75,88.0,34.676907
2022-07-01,21.0,87.25,31.13704
2022-07-01,21.75,90.25,22.840956
2022-07-01,22.25,90.75,80.22919
2022-07-01,20.5,90.75,37.50603
2022-07-01,21.0,87.0,27.316723
2022-07-01,20.75,87.0,28.788294
2022-07-01,20.75,87.75,35.29318
2022-07-01,20.25,90.5,37.670704
2022-07-01,20.75,87.5,34.141525
2022-07-01,21.75,90.0,21.359291
2022-07-01,20.75,87.25,31.093458
2022-07-01,22.5,90.75,128.19466
2022-07-01,20.5,88.0,36.273033
2022-07-01,20.5,87.25,32.926094
2022-07-01,20.75,88.25,34.166374
2022-07-01,20.25,90.25,37.50826
2022-07-01,20.5,90.0,36.71129
2022-07-01,21.0,87.75,32.479683
2022-07-01,20.75,90.5,36.68565
2022-07-01,20.75,89.25,33.635353
2022-07-01,20.75,89.0,34.26998
2022-07-01,20.5,90.25,37.405113
2022-07-01,20.75,90.75,36.75967
2022-07-01,20.5,87.75,36.07922
2022-07-01,21.0,87.5,32.78532
2022-07-01,20.5,88.25,36.6826
2022-07-01,20.5,88.75,37.235832
2022-07-01,20.75,88.75,34.26058
2022-07-01,20.25,90.75,37.800865
2022-07-01,20.75,88.5,34.22331
2022-07-01,20.0,87.0,34.262188
2022-07-01,20.0,88.0,36.931038
2022-07-01,20.5,87.5,35.226234
2022-07-01,21.0,88.0,30.125917
2022-07-01,21.5,91.0,32.29659
2022-07-01,20.0,87.75,36.380276
2022-07-01,21.25,90.25,42.56918
2022-07-01,21.0,90.25,35.90181
2022-07-01,20.0,91.0,37.82092
2022-07-01,21.25,90.5,32.209476
2022-07-01,20.0,87.5,35.670208
2022-07-01,21.25,90.75,32.407536
2022-07-01,20.0,90.75,37.698387
2022-07-01,21.0,90.0,35.32174
2022-07-01,21.25,91.0,32.349243
2022-07-01,20.25,89.0,37.78151
2022-07-01,21.5,87.25,26.363829
2022-07-01,21.0,89.75,32.848072
2022-07-01,21.5,87.5,24.661537
2022-07-01,21.75,91.0,28.471645
2022-07-01,21.5,87.75,24.918613
2022-07-01,21.0,89.5,30.853014
2022-07-01,22.0,90.75,23.758059
2022-07-01,20.25,89.25,37.20028
2022-07-01,20.0,90.25,37.35543
2022-07-01,21.75,87.75,21.771542
2022-07-01,21.5,88.0,23.859459
2022-07-01,21.5,88.25,22.669394
2022-07-01,20.0,90.0,37.395718
2022-07-01,21.25,90.0,41.14632
2022-07-01,21.75,88.0,21.329506
2022-07-01,20.25,87.0,33.511826
2022-07-01,21.25,89.75,30.915668
2022-07-01,21.25,87.25,29.423464
2022-07-01,22.0,90.5,20.26482
2022-07-01,20.25,88.25,37.226143
2022-07-01,21.25,87.5,30.64198
2022-07-01,20.25,88.0,36.747902
2022-07-01,21.25,87.75,29.453001
2022-07-01,20.0,88.25,37.36915
2022-07-01,21.25,88.0,27.58837
2022-07-01,21.25,87.0,27.32303
2022-07-01,20.25,87.75,36.395966
2022-07-01,21.0,91.0,35.538662
2022-07-01,21.0,89.25,30.010242
2022-07-01,21.25,88.25,26.170837
2022-07-01,20.25,88.5,37.684734
2022-07-01,20.25,87.5,35.40404
2022-07-01,21.25,88.75,24.329294
2022-07-01,21.0,90.75,35.35146
2022-07-01,21.25,89.0,25.296457
2022-07-01,21.75,89.5,20.579626
2022-07-01,20.25,87.25,33.849514
2022-07-01,21.25,89.25,26.285547
2022-07-01,21.25,89.5,28.1203
2022-07-01,21.0,90.5,35.34902
2022-07-01,20.25,88.75,38.196712
2022-07-01,21.25,88.5,25.022665
2022-07-01,21.5,88.5,21.275122
2022-07-01,20.0,90.5,37.47301
2022-07-01,20.25,89.75,37.001274
2022-07-01,21.5,89.25,22.146448
2022-07-01,21.5,90.5,30.824684
2022-07-01,21.5,90.25,30.205551
2022-07-01,20.0,89.5,37.41216
2022-07-01,20.0,88.5,37.98416
2022-07-01,20.0,89.0,38.21311
2022-07-01,21.5,89.0,21.276083
2022-07-01,21.75,89.75,20.77546
2022-07-01,21.5,89.5,22.063042
2022-07-01,21.0,88.75,28.764797
2022-07-01,21.0,88.5,28.605528
2022-07-01,21.5,90.0,24.333122
2022-07-01,21.5,89.75,23.064571
2022-07-01,20.0,89.25,37.77925
2022-07-01,20.0,87.25,34.881313
2022-07-01,20.25,89.5,36.985687
2022-07-01,21.75,90.75,28.410576
2022-07-01,21.5,90.75,32.40445
2022-07-01,20.0,88.75,38.389175
2022-07-01,21.0,88.25,28.750189
2022-07-01,21.0,89.0,29.979336
2022-07-01,21.5,88.75,21.395695
2022-07-01,20.0,89.75,37.366657
2022-07-01,22.25,91.0,42.759773
2022-08-01,21.25,89.5,23.086388
2022-08-01,20.0,89.0,36.343834
2022-08-01,20.75,89.25,31.663136
2022-08-01,21.25,87.5,24.834572
2022-08-01,20.5,87.5,31.136995
2022-08-01,20.5,89.25,34.138664
2022-08-01,21.25,89.0,19.56059
2022-08-01,20.75,89.0,29.31889
2022-08-01,20.25,87.25,30.965666
2022-08-01,20.5,89.0,33.538292
2022-08-01,20.5,87.25,29.577517
2022-08-01,21.5,90.75,30.202116
2022-08-01,21.5,90.0,19.560133
2022-08-01,21.25,89.25,20.952562
2022-08-01,21.75,88.0,11.530489
2022-08-01,21.5,89.75,18.683594
2022-08-01,21.25,88.0,17.507162
2022-08-01,21.25,88.75,18.127462
2022-08-01,20.25,88.0,29.470987
2022-08-01,20.5,89.5,34.61814
2022-08-01,21.5,90.5,27.442936
2022-08-01,20.0,88.25,32.82032
2022-08-01,20.5,87.0,28.47447
2022-08-01,20.75,89.75,33.92207
2022-08-01,20.25,87.75,29.98838
2022-08-01,20.0,87.75,30.552134
2022-08-01,21.25,87.75,20.572067
2022-08-01,21.5,90.25,26.963442
2022-08-01,20.5,89.75,35.266422
2022-08-01,21.25,88.25,16.538664
2022-08-01,22.0,91.0,21.683876
2022-08-01,20.75,89.5,33.21201
2022-08-01,20.75,88.75,26.533566
2022-08-01,21.25,88.5,16.84296
2022-08-01,20.0,88.75,35.654045
2022-08-01,21.75,90.0,18.46917
2022-08-01,20.25,87.5,31.3196
2022-08-01,21.75,90.5,22.745865
2022-08-01,20.75,90.0,34.8258
2022-08-01,20.5,91.0,36.086384
2022-08-01,20.0,89.25,36.60015
2022-08-01,20.5,90.0,36.19242
2022-08-01,21.75,91.0,27.054808
2022-08-01,22.25,90.75,101.50833
2022-08-01,20.0,89.5,36.74105
2022-08-01,20.75,87.5,30.458973
2022-08-01,21.5,87.5,16.66472
2022-08-01,20.5,90.5,36.340797
2022-08-01,21.5,89.0,17.5093
2022-08-01,21.5,87.75,14.731899
2022-08-01,20.5,88.25,27.883764
2022-08-01,20.75,87.25,27.298386
2022-08-01,21.25,87.25,24.393717
2022-08-01,20.0,90.25,37.56147
2022-08-01,21.75,87.75,11.776367
2022-08-01,20.5,90.75,36.1263
2022-08-01,21.5,88.0,13.60833
2022-08-01,20.75,87.0,25.692928
2022-08-01,20.0,87.0,32.34582
2022-08-01,21.5,88.25,14.205598
2022-08-01,20.0,90.0,37.380703
2022-08-01,21.5,88.75,16.824272
2022-08-01,22.25,91.0,39.682995
2022-08-01,20.5,88.5,29.458532
2022-08-01,20.0,89.75,37.0464
2022-08-01,20.25,87.0,31.192274
2022-08-01,20.0,90.5,37.682934
2022-08-01,20.5,88.0,28.33732
2022-08-01,21.25,89.75,26.321623
2022-08-01,20.75,88.5,25.2013
2022-08-01,21.5,88.5,14.998664
2022-08-01,21.25,90.0,37.343742
2022-08-01,21.75,90.75,24.904154
2022-08-01,20.5,90.25,36.54566
2022-08-01,21.25,90.25,39.64596
2022-08-01,20.0,91.0,37.759903
2022-08-01,21.5,89.5,17.906378
2022-08-01,21.25,90.5,29.285347
2022-08-01,20.75,87.75,30.001123
2022-08-01,20.5,87.75,29.95055
2022-08-01,20.0,88.5,34.56896
2022-08-01,21.25,90.75,30.708923
2022-08-01,20.0,90.75,37.712597
2022-08-01,21.5,89.25,17.788733
2022-08-01,20.75,88.0,27.76973
2022-08-01,20.0,87.5,31.458496
2022-08-01,20.5,88.75,31.84814
2022-08-01,21.25,91.0,31.72393
2022-08-01,21.75,90.25,20.10487
2022-08-01,21.5,87.25,19.118254
2022-08-01,20.75,88.25,25.510174
2022-08-01,20.75,90.25,35.489388
2022-08-01,21.0,88.0,23.12868
2022-08-01,21.0,89.5,27.69697
2022-08-01,21.0,89.25,25.415056
2022-08-01,20.25,89.75,36.158672
2022-08-01,21.0,91.0,33.835842
2022-08-01,20.75,90.5,35.69399
2022-08-01,21.0,87.0,23.62336
2022-08-01,20.25,90.0,36.89343
2022-08-01,21.5,91.0,33.01862
2022-08-01,21.0,90.5,32.969685
2022-08-01,20.25,88.5,33.122204
2022-08-01,20.25,90.25,37.185413
2022-08-01,21.0,89.0,23.048578
2022-08-01,22.5,91.0,70.53913
2022-08-01,21.0,88.5,19.960857
2022-08-01,20.25,90.5,37.04488
2022-08-01,22.5,90.75,173.77415
2022-08-01,20.25,89.5,35.69842
2022-08-01,20.75,91.0,35.298046
2022-08-01,20.75,90.75,35.512897
2022-08-01,21.0,90.25,32.68362
2022-08-01,21.0,87.75,27.54228
2022-08-01,21.0,87.5,29.21755
2022-08-01,20.0,87.25,32.00214
2022-08-01,20.0,88.0,30.92124
2022-08-01,20.25,90.75,37.01264
2022-08-01,21.75,89.5,16.91467
2022-08-01,21.75,89.75,17.522514
2022-08-01,21.0,88.75,20.802809
2022-08-01,20.25,88.75,34.67303
2022-08-01,21.0,90.75,33.432297
2022-08-01,20.25,89.0,35.23109
2022-08-01,21.0,90.0,31.768633
2022-08-01,20.25,91.0,37.181904
2022-08-01,22.0,90.5,16.82612
2022-08-01,20.25,89.25,35.42041
2022-08-01,21.0,89.75,29.31177
2022-08-01,22.0,90.75,19.435863
2022-08-01,21.0,87.25,27.506664
2022-08-01,21.25,87.0,21.527412
2022-08-01,20.25,88.25,30.781199
2022-08-01,21.0,88.25,20.661283
2022-09-01,22.25,90.75,120.036026
2022-09-01,20.0,91.0,36.42037
2022-09-01,20.75,91.0,33.365974
2022-09-01,20.25,89.25,35.815193
2022-09-01,21.5,89.0,14.669186
2022-09-01,21.25,90.0,39.025936
2022-09-01,21.0,90.25,28.780497
2022-09-01,20.5,90.5,34.97715
2022-09-01,20.75,88.5,24.739483
2022-09-01,21.0,87.25,28.576319
2022-09-01,20.75,87.0,27.676388
2022-09-01,20.25,89.5,35.91255
2022-09-01,20.5,88.0,28.416832
2022-09-01,21.25,89.75,24.853926
2022-09-01,21.25,90.25,41.738148
2022-09-01,21.75,90.75,18.698906
2022-09-01,21.75,89.5,13.7765
2022-09-01,20.5,88.25,28.627024
2022-09-01,20.0,90.25,35.997387
2022-09-01,21.5,87.75,14.353613
2022-09-01,21.5,89.25,15.342258
2022-09-01,20.75,88.75,25.668402
2022-09-01,20.5,88.75,31.658342
2022-09-01,20.0,87.25,31.30184
2022-09-01,21.0,89.5,27.5299
2022-09-01,20.75,87.25,29.15283
2022-09-01,20.25,87.0,31.78254
2022-09-01,20.25,88.75,34.71606
2022-09-01,21.75,87.75,9.878276
2022-09-01,21.0,87.5,30.768759
2022-09-01,20.0,89.5,35.799107
2022-09-01,21.5,88.75,13.203431
2022-09-01,21.25,90.5,22.69164
2022-09-01,20.0,90.0,36.103992
2022-09-01,20.0,87.5,31.201557
2022-09-01,21.75,91.0,18.940622
2022-09-01,20.5,88.5,29.846056
2022-09-01,20.25,90.5,35.69173
2022-09-01,21.0,89.75,27.801256
2022-09-01,21.25,91.0,23.757322
2022-09-01,20.5,91.0,35.690544
2022-09-01,22.0,90.75,17.167202
2022-09-01,20.75,87.75,29.554987
2022-09-01,21.75,90.5,18.721397
2022-09-01,20.0,87.0,31.447351
2022-09-01,20.25,89.0,35.586338
2022-09-01,21.5,87.25,19.256386
2022-09-01,21.0,89.25,24.869486
2022-09-01,20.0,90.5,35.938892
2022-09-01,21.5,88.25,10.656057
2022-09-01,21.5,87.5,16.453125
2022-09-01,21.75,90.25,16.88725
2022-09-01,20.25,90.25,35.797592
2022-09-01,21.5,88.0,12.114466
2022-09-01,22.5,91.0,110.29884
