time,latitude,longitude,no3
2022-04-01,21.25,87.0,0.52033293
2022-04-01,20.5,91.0,2.4145355
2022-04-01,21.25,88.75,0.4540614
2022-04-01,21.0,91.0,2.6330612
2022-04-01,20.5,87.25,0.30317122
2022-04-01,20.25,90.0,0.66255623
2022-04-01,20.75,89.5,0.5260355
2022-04-01,21.5,88.75,1.5265515
2022-04-01,21.75,89.75,1.3848668
2022-04-01,21.75,89.5,1.3428978
2022-04-01,20.25,89.75,0.4631721
2022-04-01,21.5,87.5,1.0088916
2022-04-01,20.75,87.75,0.18906127
2022-04-01,20.5,89.75,0.6204331
2022-04-01,20.25,87.5,0.110207066
2022-04-01,20.75,90.5,1.8980359
2022-04-01,21.25,88.5,0.38246155
2022-04-01,20.75,87.5,0.22370484
2022-04-01,22.5,91.0,28.256926
2022-04-01,20.75,89.75,0.8027937
2022-04-01,21.0,88.25,0.19708212
2022-04-01,20.25,88.25,0.10794925
2022-04-01,21.25,87.75,0.15065819
2022-04-01,21.5,88.0,0.8050673
2022-04-01,20.5,89.5,0.46296874
2022-04-01,20.0,90.0,0.4241255
2022-04-01,20.25,88.0,0.12971544
2022-04-01,21.0,87.25,0.06630028
2022-04-01,20.75,90.0,1.3035753
2022-04-01,21.25,87.25,0.1119801
2022-04-01,20.75,87.0,0.24962027
2022-04-01,21.75,91.0,9.622297
2022-04-01,20.75,90.25,1.7120427
2022-04-01,21.5,91.0,9.737441
2022-04-01,20.0,88.25,0.073808506
2022-04-01,21.5,88.25,1.1240882
2022-04-01,21.25,87.5,0.1224136
2022-04-01,20.5,89.25,0.4521052
2022-04-01,21.0,87.5,0.07706974
2022-04-01,22.0,90.5,6.78568
2022-04-01,20.5,88.5,0.2303057
2022-04-01,20.0,88.0,0.036961313
2022-04-01,21.5,87.75,0.715876
2022-04-01,21.0,89.75,0.9222698
2022-04-01,20.25,87.75,0.11852514
2022-04-01,20.5,88.25,0.19888972
2022-04-01,22.0,91.0,14.195828
2022-04-01,21.5,88.5,1.3882424
2022-04-01,21.25,88.25,0.2675336
2022-04-01,20.0,90.25,0.45535988
2022-04-01,21.5,90.75,10.494866
2022-04-01,21.75,90.0,1.4366715
2022-04-01,20.5,87.0,0.24595231
2022-04-01,21.0,89.5,0.5295679
2022-04-01,20.75,87.25,0.21881673
2022-04-01,20.0,87.25,0.083083145
2022-04-01,20.0,88.75,0.19839607
2022-04-01,21.25,88.0,0.18525961
2022-04-01,20.25,91.0,1.6961465
2022-04-01,20.25,90.5,1.149864
2022-04-01,21.5,90.25,3.583691
2022-04-01,20.0,90.5,0.49119568
2022-04-01,20.25,90.75,1.4389893
2022-04-01,21.25,90.25,4.871317
2022-04-01,20.5,90.0,0.9964162
2022-04-01,21.5,89.75,1.0920666
2022-04-01,21.25,89.75,0.6437413
2022-04-01,21.0,87.0,0.22768845
2022-04-01,20.75,88.0,0.17240728
2022-04-01,21.0,90.75,2.2976396
2022-04-01,20.75,91.0,2.512097
2022-04-01,20.5,87.5,0.32487664
2022-04-01,20.0,88.5,0.16252276
2022-04-01,21.75,90.25,3.3880205
2022-04-01,20.0,87.0,0.16936041
2022-04-01,20.75,90.75,2.2016559
2022-04-01,20.75,88.5,0.20175785
2022-04-01,20.75,88.75,0.2493557
2022-04-01,22.25,90.75,24.52243
2022-04-01,21.5,89.0,1.3303192
2022-04-01,20.25,87.0,0.29881677
2022-04-01,22.25,91.0,28.096685
2022-04-01,21.5,89.25,1.1727009
2022-04-01,21.25,90.75,3.8390877
2022-04-01,21.0,90.25,1.7583897
2022-04-01,21.0,90.5,2.0829613
2022-04-01,21.25,90.0,2.3505487
2022-04-01,20.75,88.25,0.1761156
2022-04-01,21.5,89.5,1.1095555
2022-04-01,20.5,90.5,1.6327364
2022-04-01,21.75,90.5,5.8729424
2022-04-01,21.0,87.75,0.11147192
2022-04-01,21.0,88.75,0.26929098
2022-04-01,20.25,89.25,0.30681407
2022-04-01,20.5,90.25,1.4072156
2022-04-01,21.0,89.0,0.30111557
2022-04-01,20.0,90.75,0.5179621
2022-04-01,20.0,89.25,0.29645988
2022-04-01,21.25,89.5,0.53113973
2022-04-01,20.5,87.75,0.3208134
2022-04-01,21.25,89.25,0.50653607
2022-04-01,20.0,89.75,0.38249704
2022-04-01,22.0,90.75,12.047583
2022-04-01,20.25,90.25,0.86489546
2022-04-01,21.25,90.5,3.7219133
2022-04-01,21.0,88.0,0.18771334
2022-04-01,20.0,89.5,0.33843166
2022-04-01,21.25,91.0,4.343787
2022-04-01,20.5,88.0,0.2639645
2022-04-01,20.75,89.25,0.39976892
2022-04-01,20.25,88.5,0.19153425
2022-04-01,20.25,89.5,0.32144532
2022-04-01,21.75,87.75,1.866235
2022-04-01,21.25,89.0,0.46216077
2022-04-01,20.25,89.0,0.31552598
2022-04-01,20.5,88.75,0.30985084
2022-04-01,21.75,88.0,1.9648669
2022-04-01,21.0,88.5,0.2528902
2022-04-01,20.0,91.0,0.55756927
2022-04-01,20.25,88.75,0.27510348
2022-04-01,22.5,90.75,27.307852
2022-04-01,21.0,90.0,1.2599149
2022-04-01,20.0,87.75,0.031647045
2022-04-01,20.5,90.75,2.0025449
2022-04-01,20.5,89.0,0.39614123
2022-04-01,20.25,87.25,0.22733027
2022-04-01,20.0,87.5,0.03205569
2022-04-01,20.75,89.0,0.3139628
2022-04-01,21.5,90.0,1.0220083
2022-04-01,21.5,87.25,1.1218452
2022-05-01,22.5,90.75,32.320175
2022-05-01,21.0,90.25,2.163042
2022-05-01,21.0,87.25,0.042134408
2022-05-01,21.0,88.0,0.078523986
2022-05-01,20.75,91.0,0.9733686
2022-05-01,20.0,87.25,0.09003429
2022-05-01,20.25,89.25,0.04107426
2022-05-01,20.25,89.5,0.026768493
2022-05-01,20.25,88.75,0.08757768
2022-05-01,21.25,87.25,0.11714126
2022-05-01,21.75,89.75,3.273167
2022-05-01,20.75,90.25,1.022837
2022-05-01,20.25,90.5,0.19672857
2022-05-01,21.0,88.25,0.08715307
2022-05-01,20.25,89.0,0.07106012
2022-05-01,21.0,91.0,2.9120305
2022-05-01,21.0,87.5,0.026914695
2022-05-01,22.0,90.75,31.033354
2022-05-01,20.25,90.25,0.11142488
2022-05-01,20.75,90.5,1.0469514
2022-05-01,20.25,89.75,0.03587154
2022-05-01,20.25,88.5,0.1109718
2022-05-01,20.0,88.0,0.037585873
2022-05-01,21.0,88.5,0.16272701
2022-05-01,20.25,90.0,0.06533516
2022-05-01,22.5,91.0,33.5037
2022-05-01,20.25,88.25,0.1418066
2022-05-01,21.0,89.75,1.1864876
2022-05-01,21.0,89.25,0.93810964
2022-05-01,21.0,87.75,0.032600433
2022-05-01,21.25,87.0,0.09578295
2022-05-01,20.75,90.75,0.94761336
2022-05-01,21.0,90.75,2.5858455
2022-05-01,21.0,89.0,0.79927987
2022-05-01,21.0,87.0,0.30396855
2022-05-01,21.0,89.5,0.8937361
2022-05-01,20.25,90.75,0.32611012
2022-05-01,21.0,88.75,0.4194852
2022-05-01,21.0,90.5,2.1955016
2022-05-01,20.25,91.0,0.5675472
2022-05-01,21.0,90.0,1.9639077
2022-05-01,21.75,90.0,6.0791345
2022-05-01,21.25,89.5,1.7864738
2022-05-01,20.0,89.5,0.023878258
2022-05-01,20.5,88.25,0.27782628
2022-05-01,21.25,89.75,3.2199519
2022-05-01,21.25,91.0,7.1937537
2022-05-01,20.0,90.0,0.03285
2022-05-01,20.5,90.5,0.48277825
2022-05-01,21.5,89.5,2.3121395
2022-05-01,20.5,87.5,0.06629565
2022-05-01,21.75,90.5,20.05576
2022-05-01,20.25,87.25,0.14290714
2022-05-01,20.75,88.0,0.15399039
2022-05-01,20.0,87.0,0.12918201
2022-05-01,21.5,87.25,1.6912216
2022-05-01,20.5,90.25,0.4209858
2022-05-01,21.5,89.75,3.856167
2022-05-01,21.5,88.25,0.47023582
2022-05-01,21.25,89.25,1.13542
2022-05-01,20.75,89.25,0.36796516
2022-05-01,20.5,91.0,0.6434143
2022-05-01,21.25,89.0,0.6412496
2022-05-01,20.75,87.0,0.25461873
2022-05-01,20.75,89.0,0.540572
2022-05-01,20.5,88.75,0.2732431
2022-05-01,20.75,88.75,0.5077786
2022-05-01,20.5,88.5,0.30396292
2022-05-01,20.5,90.75,0.5129764
2022-05-01,21.25,90.75,5.466462
2022-05-01,20.5,87.75,0.13568969
2022-05-01,21.25,90.5,3.9671638
2022-05-01,20.75,88.25,0.29474056
2022-05-01,20.0,89.75,0.024230277
2022-05-01,20.0,87.5,0.06974549
2022-05-01,20.0,91.0,0.32451698
2022-05-01,22.25,90.75,39.61842
2022-05-01,21.75,90.25,15.909302
2022-05-01,20.0,88.5,0.033827834
2022-05-01,21.25,90.25,10.822374
2022-05-01,21.5,89.0,0.7779187
2022-05-01,21.75,88.0,0.9994937
2022-05-01,20.75,88.5,0.42080885
2022-05-01,21.5,88.5,0.624065
2022-05-01,20.0,90.75,0.29337135
2022-05-01,21.25,90.0,11.093262
2022-05-01,22.25,91.0,41.19085
2022-05-01,21.5,89.25,1.0977043
2022-05-01,20.25,87.0,0.14408
2022-05-01,20.0,89.25,0.031872384
2022-05-01,21.75,87.75,1.105273
2022-05-01,20.5,88.0,0.22646606
2022-05-01,21.5,87.5,0.7003083
2022-05-01,20.75,87.75,0.057096697
2022-05-01,20.5,87.25,0.11633294
2022-05-01,20.5,87.0,0.15046848
2022-05-01,20.5,89.75,0.1482055
2022-05-01,21.25,88.0,0.03746824
2022-05-01,21.5,90.5,18.033482
2022-05-01,20.75,87.25,0.12096726
2022-05-01,20.0,90.25,0.08130306
2022-05-01,21.25,87.75,0.036917202
2022-05-01,22.0,90.5,21.522923
2022-05-01,20.25,88.0,0.16328321
2022-05-01,20.0,88.75,0.036323253
2022-05-01,20.75,90.0,0.9027804
2022-05-01,20.5,89.25,0.054315154
2022-05-01,20.0,88.25,0.03307051
2022-05-01,21.5,90.75,19.95275
2022-05-01,20.75,87.5,0.039463617
2022-05-01,21.5,87.75,0.22327855
2022-05-01,20.5,89.5,0.052191515
2022-05-01,21.5,91.0,22.576948
2022-05-01,22.0,91.0,34.7883
2022-05-01,20.0,90.5,0.22552718
2022-05-01,21.25,87.5,0.03771477
2022-05-01,21.5,88.75,0.7757631
2022-05-01,21.75,91.0,26.86082
2022-05-01,21.5,88.0,0.2217941
2022-05-01,20.5,89.0,0.17861049
2022-05-01,20.75,89.5,0.35756052
2022-05-01,20.0,89.0,0.03738459
2022-05-01,20.5,90.0,0.3134542
2022-05-01,20.25,87.5,0.120312884
2022-05-01,21.25,88.5,0.043834373
2022-05-01,21.75,89.5,1.730149
2022-05-01,21.75,90.75,23.381145
2022-05-01,21.5,90.25,16.416407
2022-05-01,21.5,90.0,7.152646
2022-05-01,21.25,88.25,0.03799709
2022-05-01,20.75,89.75,0.6306405
2022-05-01,20.0,87.75,0.058705352
2022-05-01,20.25,87.75,0.14722902
2022-05-01,21.25,88.75,0.16517942
2022-06-01,21.5,88.0,1.2082235
2022-06-01,21.75,90.0,23.760038
2022-06-01,21.75,87.75,2.5772111
2022-06-01,20.5,91.0,1.884076
2022-06-01,21.0,89.25,1.559583
2022-06-01,21.0,87.25,0.4521565
2022-06-01,20.75,87.25,0.67836297
2022-06-01,20.0,90.25,0.9557219
2022-06-01,21.5,88.25,1.0694216
2022-06-01,21.0,89.5,1.5260243
2022-06-01,20.5,88.5,0.22152105
2022-06-01,20.0,90.0,0.8010597
2022-06-01,21.75,91.0,62.91943
2022-06-01,20.25,89.25,0.44730127
2022-06-01,22.5,90.75,35.378216
2022-06-01,21.5,88.5,0.99431586
2022-06-01,20.75,87.0,1.1031811
2022-06-01,21.25,87.5,0.18227048
2022-06-01,20.5,90.75,2.154886
2022-06-01,21.75,90.75,59.959023
2022-06-01,21.0,88.5,0.2355244
2022-06-01,21.5,90.0,22.470844
2022-06-01,20.5,89.0,0.49500975
2022-06-01,20.5,90.0,2.2220645
2022-06-01,20.0,89.0,0.11392922
2022-06-01,20.25,89.75,0.789559
2022-06-01,20.25,90.0,1.2793516
2022-06-01,21.0,87.75,0.030166851
2022-06-01,21.5,90.25,40.795044
2022-06-01,20.0,87.25,0.051182803
2022-06-01,21.5,90.5,50.076267
2022-06-01,20.5,89.5,0.7383994
2022-06-01,20.0,88.75,0.049501818
2022-06-01,21.0,88.25,0.11610408
2022-06-01,21.5,90.75,54.136215
2022-06-01,20.5,89.25,0.55872023
2022-06-01,21.5,91.0,54.02703
2022-06-01,20.5,89.75,1.4957249
2022-06-01,21.5,88.75,0.8386592
2022-06-01,20.0,89.25,0.23135275
2022-06-01,21.5,89.75,14.149701
2022-06-01,21.0,87.5,0.0649198
2022-06-01,20.25,90.25,1.4367409
2022-06-01,20.0,89.75,0.45422623
2022-06-01,22.25,91.0,52.420544
2022-06-01,21.0,89.0,1.0128932
2022-06-01,21.5,89.0,1.3611058
2022-06-01,20.0,87.0,0.122161224
2022-06-01,20.0,88.5,0.024996886
2022-06-01,21.75,90.5,53.744102
2022-06-01,21.5,89.25,3.2799342
2022-06-01,20.0,89.5,0.33228043
2022-06-01,20.25,89.5,0.5424721
2022-06-01,22.5,91.0,42.139645
2022-06-01,21.75,89.75,16.679352
2022-06-01,20.5,90.5,2.3240225
2022-06-01,21.5,89.5,7.8422556
2022-06-01,21.0,88.75,0.4807328
2022-06-01,20.5,90.25,2.4036608
2022-06-01,20.5,88.75,0.3558391
2022-06-01,22.0,90.75,61.072674
2022-06-01,20.0,90.5,0.9217045
2022-06-01,20.5,88.25,0.1237649
2022-06-01,21.25,89.75,7.1436605
2022-06-01,20.25,87.75,0.04413485
2022-06-01,20.75,89.75,1.9061624
2022-06-01,20.25,90.75,1.195988
2022-06-01,20.75,88.75,0.4512399
2022-06-01,20.25,87.0,0.2425364
2022-06-01,21.0,90.5,5.53521
2022-06-01,21.25,87.0,0.87009084
2022-06-01,21.75,88.0,1.4963647
2022-06-01,20.75,88.5,0.27636442
2022-06-01,20.0,88.0,0.018851796
2022-06-01,21.25,90.25,26.317396
2022-06-01,20.0,91.0,0.32813007
2022-06-01,20.25,88.75,0.17759751
2022-06-01,20.0,87.5,0.027975358
2022-06-01,21.25,88.75,0.32242072
2022-06-01,21.25,90.0,22.31135
2022-06-01,20.5,87.75,0.122465834
2022-06-01,21.25,88.25,0.23661007
2022-06-01,20.5,87.5,0.15149792
2022-06-01,21.0,91.0,6.674332
2022-06-01,20.75,90.5,3.3303888
2022-06-01,20.25,87.5,0.06662796
2022-06-01,21.25,89.0,1.2112005
2022-06-01,20.75,89.25,0.76001203
2022-06-01,20.25,88.5,0.102260135
2022-06-01,21.25,89.25,2.6815007
2022-06-01,21.25,88.5,0.27375567
2022-06-01,21.75,89.5,8.901659
2022-06-01,20.25,87.25,0.19550942
2022-06-01,20.0,87.75,0.020602038
2022-06-01,21.0,88.0,0.072210975
2022-06-01,21.25,89.5,4.5848737
2022-06-01,20.75,90.75,3.379049
2022-06-01,20.75,89.5,1.1909288
2022-06-01,21.0,90.75,6.2862253
2022-06-01,20.75,89.0,0.62879944
2022-06-01,20.5,87.0,0.43254918
2022-06-01,21.25,90.5,16.964842
2022-06-01,20.5,87.25,0.34635833
2022-06-01,20.25,89.0,0.32887733
2022-06-01,20.75,87.75,0.06975706
2022-06-01,21.25,87.25,0.7754056
2022-06-01,20.75,90.0,2.6777284
2022-06-01,20.5,88.0,0.08154833
2022-06-01,20.25,91.0,0.9422654
2022-06-01,21.5,87.25,5.0202703
2022-06-01,20.75,90.25,3.1745481
2022-06-01,21.25,88.0,0.12634525
2022-06-01,22.25,90.75,54.052845
2022-06-01,20.25,88.0,0.045127485
2022-06-01,21.25,91.0,19.867529
2022-06-01,21.0,90.0,3.6000578
2022-06-01,20.0,88.25,0.019688137
2022-06-01,21.5,87.5,2.763987
2022-06-01,21.0,87.0,1.7444891
2022-06-01,20.75,87.5,0.1998399
2022-06-01,20.75,91.0,2.52579
2022-06-01,21.5,87.75,1.6387112
2022-06-01,22.0,91.0,62.897438
2022-06-01,21.0,90.25,5.5537696
2022-06-01,20.75,88.0,0.085710235
2022-06-01,21.25,90.75,19.402363
2022-06-01,20.75,88.25,0.16178933
2022-06-01,22.0,90.5,50.59535
2022-06-01,21.0,89.75,1.8016342
2022-06-01,21.75,90.25,42.14986
2022-06-01,20.0,90.75,0.6016143
2022-06-01,21.25,87.75,0.08003432
2022-06-01,20.25,88.25,0.061633434
2022-06-01,20.25,90.5,1.3965012
2022-07-01,20.5,89.25,6.382289
2022-07-01,20.75,90.0,4.0449514
2022-07-01,22.0,91.0,75.35501
2022-07-01,20.5,89.0,5.0909758
2022-07-01,20.25,91.0,0.542506
2022-07-01,20.75,89.5,8.120581
2022-07-01,20.25,90.0,1.6589686
2022-07-01,20.75,89.75,6.775177
2022-07-01,20.5,89.5,5.97517
2022-07-01,20.5,87.0,6.5983305
2022-07-01,20.5,89.75,5.072
2022-07-01,20.75,90.25,2.3803372
2022-07-01,22.5,91.0,61.010063
2022-07-01,20.5,90.5,1.66201
2022-07-01,21.75,90.5,71.95526
2022-07-01,20.75,91.0,3.8474064
2022-07-01,20.5,91.0,1.6155465
2022-07-01,20.5,88.5,3.9053547
2022-07-01,20.75,88.0,8.534305
2022-07-01,21.0,87.25,6.4165077
2022-07-01,21.75,90.25,67.147125
2022-07-01,22.25,90.75,80.367294
2022-07-01,20.5,90.75,1.5749179
2022-07-01,21.0,87.0,8.016921
2022-07-01,20.75,87.0,8.151349
2022-07-01,20.75,87.75,7.381112
2022-07-01,20.25,90.5,0.8500129
2022-07-01,20.75,87.5,7.2778015
2022-07-01,21.75,90.0,54.80261
2022-07-01,20.75,87.25,7.1673226
2022-07-01,22.5,90.75,55.544594
2022-07-01,20.5,88.0,6.1054187
2022-07-01,20.5,87.25,6.0676823
2022-07-01,20.75,88.25,9.427445
2022-07-01,20.25,90.25,1.0241491
2022-07-01,20.5,90.0,3.0052261
2022-07-01,21.0,87.75,9.223368
2022-07-01,20.75,90.5,3.9080036
2022-07-01,20.75,89.25,9.841795
2022-07-01,20.75,89.0,10.343536
2022-07-01,20.5,90.25,1.5445405
2022-07-01,20.75,90.75,4.2910886
2022-07-01,20.5,87.75,5.6902404
2022-07-01,21.0,87.5,7.888512
2022-07-01,20.5,88.25,5.429286
2022-07-01,20.5,88.75,2.9345407
2022-07-01,20.75,88.75,9.345287
2022-07-01,20.25,90.75,0.6442348
2022-07-01,20.75,88.5,9.483076
2022-07-01,20.0,87.0,3.8446314
2022-07-01,20.0,88.0,4.367984
2022-07-01,20.5,87.5,5.84584
2022-07-01,21.0,88.0,10.781745
2022-07-01,21.5,91.0,47.863995
2022-07-01,20.0,87.75,4.305856
2022-07-01,21.25,90.25,38.726936
2022-07-01,21.0,90.25,9.069251
2022-07-01,20.0,91.0,0.18629788
2022-07-01,21.25,90.5,26.430216
2022-07-01,20.0,87.5,4.2483664
2022-07-01,21.25,90.75,23.893494
2022-07-01,20.0,90.75,0.26042125
2022-07-01,21.0,90.0,11.22656
2022-07-01,21.25,91.0,21.970074
2022-07-01,20.25,89.0,1.6122668
2022-07-01,21.5,87.25,8.742613
2022-07-01,21.0,89.75,9.5109825
2022-07-01,21.5,87.5,8.542612
2022-07-01,21.75,91.0,63.27351
2022-07-01,21.5,87.75,9.252467
2022-07-01,21.0,89.5,12.156305
2022-07-01,22.0,90.75,77.9692
2022-07-01,20.25,89.25,2.7826006
2022-07-01,20.0,90.25,0.724287
2022-07-01,21.75,87.75,8.196682
2022-07-01,21.5,88.0,10.938084
2022-07-01,21.5,88.25,12.817388
2022-07-01,20.0,90.0,0.91619116
2022-07-01,21.25,90.0,38.073093
2022-07-01,21.75,88.0,6.295766
2022-07-01,20.25,87.0,5.0408373
2022-07-01,21.25,89.75,23.981335
2022-07-01,21.25,87.25,6.1213613
2022-07-01,22.0,90.5,67.57093
2022-07-01,20.25,88.25,4.324823
2022-07-01,21.25,87.5,7.229592
2022-07-01,20.25,88.0,5.046523
2022-07-01,21.25,87.75,9.338007
2022-07-01,20.0,88.25,3.6883185
2022-07-01,21.25,88.0,11.873268
2022-07-01,21.25,87.0,4.6359987
2022-07-01,20.25,87.75,4.881457
2022-07-01,21.0,91.0,9.834966
2022-07-01,21.0,89.25,15.979148
2022-07-01,21.25,88.25,14.848057
2022-07-01,20.25,88.5,2.7298386
2022-07-01,20.25,87.5,4.941613
2022-07-01,21.25,88.75,20.941648
2022-07-01,21.0,90.75,10.732536
2022-07-01,21.25,89.0,24.584743
2022-07-01,21.75,89.5,49.449795
2022-07-01,20.25,87.25,5.1805277
2022-07-01,21.25,89.25,25.129232
2022-07-01,21.25,89.5,23.771624
2022-07-01,21.0,90.5,10.809951
2022-07-01,20.25,88.75,1.0059891
2022-07-01,21.25,88.5,18.172012
2022-07-01,21.5,88.5,15.896208
2022-07-01,20.0,90.5,0.4941408
2022-07-01,20.25,89.75,2.8097217
2022-07-01,21.5,89.25,33.141266
2022-07-01,21.5,90.5,62.07632
2022-07-01,21.5,90.25,61.709927
2022-07-01,20.0,89.5,1.5002493
2022-07-01,20.0,88.5,1.6666527
2022-07-01,20.0,89.0,0.8008188
2022-07-01,21.5,89.0,25.885044
2022-07-01,21.75,89.75,53.412384
2022-07-01,21.5,89.5,38.769375
2022-07-01,21.0,88.75,16.536856
2022-07-01,21.0,88.5,15.140044
2022-07-01,21.5,90.0,48.864185
2022-07-01,21.5,89.75,43.77386
2022-07-01,20.0,89.25,1.2347186
2022-07-01,20.0,87.25,4.013955
2022-07-01,20.25,89.5,2.9488955
2022-07-01,21.75,90.75,68.65432
2022-07-01,21.5,90.75,56.860683
2022-07-01,20.0,88.75,0.5051256
2022-07-01,21.0,88.25,12.923304
2022-07-01,21.0,89.0,17.345148
2022-07-01,21.5,88.75,20.357052
2022-07-01,20.0,89.75,1.4089497
2022-07-01,22.25,91.0,78.886856
2022-08-01,21.25,89.5,28.68771
2022-08-01,20.0,89.0,2.0818007
2022-08-01,20.75,89.25,13.486273
2022-08-01,21.25,87.5,7.8191195
2022-08-01,20.5,87.5,8.179402
2022-08-01,20.5,89.25,7.0248165
2022-08-01,21.25,89.0,16.491219
2022-08-01,20.75,89.0,15.862544
2022-08-01,20.25,87.25,9.140953
2022-08-01,20.5,89.0,9.418283
2022-08-01,20.5,87.25,10.364119
2022-08-01,21.5,90.75,61.382515
2022-08-01,21.5,90.0,49.575596
2022-08-01,21.25,89.25,23.531193
2022-08-01,21.75,88.0,5.743754
2022-08-01,21.5,89.75,40.821102
2022-08-01,21.25,88.0,6.8447704
2022-08-01,21.25,88.75,11.819857
2022-08-01,20.25,88.0,10.8456955
2022-08-01,20.5,89.5,5.30515
2022-08-01,21.5,90.5,69.77817
2022-08-01,20.0,88.25,9.048348
2022-08-01,20.5,87.0,12.036238
2022-08-01,20.75,89.75,8.94119
2022-08-01,20.25,87.75,9.585284
2022-08-01,20.0,87.75,9.550977
2022-08-01,21.25,87.75,7.3782835
2022-08-01,21.5,90.25,69.19401
2022-08-01,20.5,89.75,4.6018763
2022-08-01,21.25,88.25,6.9167185
2022-08-01,22.0,91.0,77.57987
2022-08-01,20.75,89.5,10.421123
2022-08-01,20.75,88.75,16.019323
2022-08-01,21.25,88.5,8.622304
2022-08-01,20.0,88.75,3.126232
2022-08-01,21.75,90.0,55.42378
2022-08-01,20.25,87.5,8.314683
2022-08-01,21.75,90.5,78.20983
2022-08-01,20.75,90.0,7.4588857
2022-08-01,20.5,91.0,2.821658
2022-08-01,20.0,89.25,1.7760816
2022-08-01,20.5,90.0,3.3987892
2022-08-01,21.75,91.0,63.694466
2022-08-01,22.25,90.75,88.457115
2022-08-01,20.0,89.5,1.5930014
2022-08-01,20.75,87.5,8.327828
2022-08-01,21.5,87.5,11.635594
2022-08-01,20.5,90.5,2.7859912
2022-08-01,21.5,89.0,15.441619
2022-08-01,21.5,87.75,8.483466
2022-08-01,20.5,88.25,12.3013115
2022-08-01,20.75,87.25,11.369727
2022-08-01,21.25,87.25,8.406502
2022-08-01,20.0,90.25,0.6468203
2022-08-01,21.75,87.75,11.185732
2022-08-01,20.5,90.75,3.0289795
2022-08-01,21.5,88.0,6.7974563
2022-08-01,20.75,87.0,14.700423
2022-08-01,20.0,87.0,7.604148
2022-08-01,21.5,88.25,6.7537727
2022-08-01,20.0,90.0,0.8357972
2022-08-01,21.5,88.75,10.6164665
2022-08-01,22.25,91.0,86.650375
2022-08-01,20.5,88.5,12.954564
2022-08-01,20.0,89.75,1.2360559
2022-08-01,20.25,87.0,9.278286
2022-08-01,20.0,90.5,0.5752396
2022-08-01,20.5,88.0,10.626198
2022-08-01,21.25,89.75,33.01397
2022-08-01,20.75,88.5,14.117358
2022-08-01,21.5,88.5,8.332029
2022-08-01,21.25,90.0,49.833954
2022-08-01,21.75,90.75,71.910805
2022-08-01,20.5,90.25,2.241935
2022-08-01,21.25,90.25,53.549244
2022-08-01,20.0,91.0,0.51494163
2022-08-01,21.5,89.5,33.389626
2022-08-01,21.25,90.5,34.681503
2022-08-01,20.75,87.75,7.846319
2022-08-01,20.5,87.75,8.740659
2022-08-01,20.0,88.5,5.9460697
2022-08-01,21.25,90.75,29.865767
2022-08-01,20.0,90.75,0.53540564
2022-08-01,21.5,89.25,24.037842
2022-08-01,20.75,88.0,8.73487
2022-08-01,20.0,87.5,8.213033
2022-08-01,20.5,88.75,11.978231
2022-08-01,21.25,91.0,25.061995
2022-08-01,21.75,90.25,70.728806
2022-08-01,21.5,87.25,9.90542
2022-08-01,20.75,88.25,10.981231
2022-08-01,20.75,90.25,5.324452
2022-08-01,21.0,88.0,7.385885
2022-08-01,21.0,89.5,20.343143
2022-08-01,21.0,89.25,21.115114
2022-08-01,20.25,89.75,2.3618722
2022-08-01,21.0,91.0,10.388287
2022-08-01,20.75,90.5,5.130194
2022-08-01,21.0,87.0,14.412445
2022-08-01,20.25,90.0,1.4147139
2022-08-01,21.5,91.0,51.767723
2022-08-01,21.0,90.5,13.439847
2022-08-01,20.25,88.5,9.622966
2022-08-01,20.25,90.25,0.84994996
2022-08-01,21.0,89.0,19.282429
2022-08-01,22.5,91.0,64.71699
2022-08-01,21.0,88.5,10.497945
2022-08-01,20.25,90.5,1.087066
2022-08-01,22.5,90.75,61.81053
2022-08-01,20.25,89.5,2.9804242
2022-08-01,20.75,91.0,5.2395415
2022-08-01,20.75,90.75,5.330213
2022-08-01,21.0,90.25,18.87096
2022-08-01,21.0,87.75,7.5357146
2022-08-01,21.0,87.5,8.121413
2022-08-01,20.0,87.25,7.4234943
2022-08-01,20.0,88.0,10.178589
2022-08-01,20.25,90.75,1.253752
2022-08-01,21.75,89.5,43.34206
2022-08-01,21.75,89.75,51.866978
2022-08-01,21.0,88.75,15.05977
2022-08-01,20.25,88.75,6.5319877
2022-08-01,21.0,90.75,11.712688
2022-08-01,20.25,89.0,4.308266
2022-08-01,21.0,90.0,21.040886
2022-08-01,20.25,91.0,1.2219383
2022-08-01,22.0,90.5,75.06411
2022-08-01,20.25,89.25,3.587984
2022-08-01,21.0,89.75,20.035006
2022-08-01,22.0,90.75,83.67301
2022-08-01,21.0,87.25,9.714121
2022-08-01,21.25,87.0,8.210194
2022-08-01,20.25,88.25,11.205731
2022-08-01,21.0,88.25,7.9156084
2022-09-01,22.25,90.75,81.04705
2022-09-01,20.0,91.0,2.674121
2022-09-01,20.75,91.0,5.775964
2022-09-01,20.25,89.25,2.9615889
2022-09-01,21.5,89.0,3.5685563
2022-09-01,21.25,90.0,50.45949
2022-09-01,21.0,90.25,28.962982
2022-09-01,20.5,90.5,2.6549509
2022-09-01,20.75,88.5,9.382967
2022-09-01,21.0,87.25,6.1471624
2022-09-01,20.75,87.0,10.475574
2022-09-01,20.25,89.5,2.6407394
2022-09-01,20.5,88.0,8.258642
